anno,data,importo,numero,stato,cliente_id
2020,2020-10-12 06:54:12.443,4382.40,45,NON_PAGATA,78
2020,2020-10-12 07:48:49.832,78.37,51,NON_PAGATA,40
2020,2020-10-12 07:56:26.98,3086.95,6,PAGATA,2
2020,2020-10-12 08:17:31.868,3401.71,78,PAGATA,60
2020,2020-10-12 11:58:06.28,3758.21,43,NON_PAGATA,35
2020,2020-10-12 12:25:13.579,1343.49,46,PAGATA,22
2020,2020-10-12 13:01:37.287,3826.02,75,NON_PAGATA,76
2020,2020-10-12 20:16:09.506,882.00,39,NON_PAGATA,2
2020,2020-10-13 00:35:49.591,358.36,8,PAGATA,40
2020,2020-10-13 04:28:55.745,3843.76,3,NON_PAGATA,43
2020,2020-10-13 06:10:54.408,4177.57,68,PAGATA,94
2020,2020-10-13 09:54:39.4,480.31,39,NON_PAGATA,25
2020,2020-10-13 14:24:45.751,4422.66,59,NON_PAGATA,91
2020,2020-10-13 17:20:35.956,2017.94,4,PAGATA,83
2020,2020-10-13 19:59:33.31,2005.83,49,NON_PAGATA,5
2020,2020-10-13 20:38:19.204,1980.19,33,NON_PAGATA,94
2020,2020-10-13 21:21:42.097,3816.72,43,NON_PAGATA,55
2020,2020-10-13 22:50:34.025,2064.50,32,PAGATA,59
2020,2020-10-14 02:51:38.364,2143.70,95,NON_PAGATA,32
2020,2020-10-14 04:08:00.468,3371.73,44,PAGATA,21
2020,2020-10-14 04:14:31.494,1028.98,17,NON_PAGATA,69
2020,2020-10-14 04:45:19.544,4535.72,21,NON_PAGATA,9
2020,2020-10-14 07:52:56.07,1078.61,13,NON_PAGATA,43
2020,2020-10-14 07:56:07.803,3131.51,70,PAGATA,87
2020,2020-10-14 08:47:41.627,869.55,51,NON_PAGATA,81
2020,2020-10-14 10:10:58.404,2381.29,6,PAGATA,22
2020,2020-10-14 10:20:24.43,2569.49,1,NON_PAGATA,25
2020,2020-10-14 10:32:28.497,2771.27,31,NON_PAGATA,2
2020,2020-10-14 12:54:06.959,309.56,12,PAGATA,81
2020,2020-10-14 12:55:28.635,3953.19,6,PAGATA,64
2020,2020-10-14 13:37:05.352,926.14,10,PAGATA,63
2020,2020-10-14 17:37:49.638,1531.60,4,PAGATA,18
2020,2020-10-14 18:05:39.505,4695.68,90,PAGATA,46
2020,2020-10-14 21:47:06.976,749.69,22,PAGATA,45
2020,2020-10-14 22:50:44.537,1523.99,72,PAGATA,94
2020,2020-10-15 02:11:02.006,1566.98,77,NON_PAGATA,17
2020,2020-10-15 09:00:52.206,2740.49,5,NON_PAGATA,96
2020,2020-10-15 15:47:26.389,1343.11,17,NON_PAGATA,34
2020,2020-10-15 19:35:00.805,3577.01,73,NON_PAGATA,92
2020,2020-10-15 20:34:22.138,3568.02,77,NON_PAGATA,2
2020,2020-10-15 21:10:21.045,781.20,48,PAGATA,85
2020,2020-10-15 21:48:46.319,2171.97,8,PAGATA,53
2020,2020-10-16 02:16:29.094,4240.33,4,PAGATA,99
2020,2020-10-16 03:01:57.361,4553.15,10,PAGATA,35
2020,2020-10-16 03:07:37.454,2656.20,93,NON_PAGATA,94
2020,2020-10-16 03:24:44.965,3223.50,18,PAGATA,3
2020,2020-10-16 05:40:20.498,2557.27,34,PAGATA,55
2020,2020-10-16 15:51:07.796,3216.38,85,NON_PAGATA,43
2020,2020-10-16 19:19:53.948,1553.66,45,NON_PAGATA,64
2020,2020-10-16 20:11:37.227,459.57,86,PAGATA,81
2020,2020-10-16 20:51:36.738,341.23,24,PAGATA,88
2020,2020-10-17 01:25:22.548,2570.54,76,PAGATA,54
2020,2020-10-17 01:46:29.446,770.24,40,PAGATA,78
2020,2020-10-17 04:28:54.918,4015.00,5,NON_PAGATA,72
2020,2020-10-17 07:18:45.619,1962.96,16,PAGATA,58
2020,2020-10-17 07:39:36.543,2535.04,81,NON_PAGATA,65
2020,2020-10-17 08:43:18.505,1737.35,3,NON_PAGATA,23
2020,2020-10-17 10:25:05.73,3326.09,11,NON_PAGATA,8
2020,2020-10-17 12:32:35.899,211.97,15,NON_PAGATA,9
2020,2020-10-17 14:33:19.232,348.81,4,PAGATA,9
2020,2020-10-17 17:14:54.178,1530.98,54,PAGATA,37
2020,2020-10-17 19:21:17.747,2684.56,52,PAGATA,71
2020,2020-10-17 19:43:14.453,700.11,32,PAGATA,60
2020,2020-10-18 01:14:51.556,2519.74,29,NON_PAGATA,41
2020,2020-10-18 02:04:54.526,4432.61,26,PAGATA,53
2020,2020-10-18 04:14:57.112,512.85,49,NON_PAGATA,61
2020,2020-10-18 04:32:12.422,4725.63,33,NON_PAGATA,65
2020,2020-10-18 04:51:47.859,3520.20,27,NON_PAGATA,10
2020,2020-10-18 06:44:46.585,3966.37,10,PAGATA,66
2020,2020-10-18 10:20:55.602,2321.61,68,PAGATA,5
2020,2020-10-18 11:00:47.311,3817.66,51,NON_PAGATA,56
2020,2020-10-18 12:21:17.174,1061.25,65,NON_PAGATA,5
2020,2020-10-18 13:16:26.042,4243.31,70,PAGATA,55
2020,2020-10-18 14:33:56.429,1344.05,74,PAGATA,38
2020,2020-10-18 18:30:49.335,3671.54,20,PAGATA,53
2020,2020-10-18 20:07:25.645,1050.30,8,PAGATA,18
2020,2020-10-18 20:13:56.636,1203.09,83,NON_PAGATA,43
2020,2020-10-18 20:25:46.268,2215.28,24,PAGATA,91
2020,2020-10-18 21:21:16.136,3768.56,38,PAGATA,23
2020,2020-10-18 22:52:59.682,3574.57,23,NON_PAGATA,95
2020,2020-10-19 00:22:47.771,2034.25,52,PAGATA,93
2020,2020-10-19 00:26:05.887,1424.29,36,PAGATA,60
2020,2020-10-19 10:30:02.512,125.00,68,PAGATA,95
2020,2020-10-19 10:46:52.397,4107.65,62,PAGATA,62
2020,2020-10-19 12:07:33.908,610.29,37,NON_PAGATA,43
2020,2020-10-19 14:22:10.175,1551.91,4,PAGATA,26
2020,2020-10-19 14:52:48.293,516.58,29,NON_PAGATA,88
2020,2020-10-19 15:46:09.708,3545.54,53,NON_PAGATA,12
2020,2020-10-19 18:54:35.382,2371.32,27,NON_PAGATA,96
2020,2020-10-19 20:41:35.377,3559.64,83,NON_PAGATA,64
2020,2020-10-19 20:56:40.775,3781.27,37,NON_PAGATA,25
2020,2020-10-20 01:21:26.858,2004.19,5,NON_PAGATA,68
2020,2020-10-20 02:11:31.57,1409.03,53,NON_PAGATA,95
2020,2020-10-20 03:14:44.538,646.08,41,NON_PAGATA,5
2020,2020-10-20 06:28:07.865,4311.68,3,NON_PAGATA,86
2020,2020-10-20 07:04:41.011,379.72,26,PAGATA,52
2020,2020-10-20 17:17:51.117,1083.33,31,NON_PAGATA,32
2020,2020-10-20 18:27:57.382,1194.27,19,NON_PAGATA,69
2020,2020-10-20 19:50:20.988,320.10,44,PAGATA,81
2020,2020-10-20 20:11:05.243,1854.87,10,PAGATA,32
2020,2020-10-20 20:25:57.766,2493.05,14,PAGATA,40
2020,2020-10-20 21:03:15.872,326.39,51,NON_PAGATA,75
2020,2020-10-20 22:26:29.138,887.59,68,PAGATA,71
2020,2020-10-21 02:03:51.375,1102.59,64,PAGATA,14
2020,2020-10-21 02:49:13.106,3019.25,47,NON_PAGATA,36
2020,2020-10-21 06:53:58.542,2499.23,7,NON_PAGATA,90
2020,2020-10-21 09:28:44.366,2952.70,8,PAGATA,54
2020,2020-10-21 11:30:46.265,4664.46,70,PAGATA,36
2020,2020-10-21 15:16:03.707,2821.46,33,NON_PAGATA,46
2020,2020-10-21 15:30:18.327,2924.02,43,NON_PAGATA,95
2020,2020-10-22 00:55:42.691,1389.63,104,PAGATA,81
2020,2020-10-22 02:41:10.103,4739.92,3,NON_PAGATA,35
2020,2020-10-22 04:52:08.55,141.34,54,PAGATA,24
2020,2020-10-22 05:29:07.879,1944.64,60,PAGATA,62
2020,2020-10-22 06:41:31.026,3002.46,87,NON_PAGATA,55
2020,2020-10-22 12:10:06.947,1542.23,40,PAGATA,86
2020,2020-10-22 12:48:19.654,2140.41,92,PAGATA,94
2020,2020-10-22 16:07:43.763,101.48,8,PAGATA,94
2020,2020-10-22 16:51:31.671,1186.99,22,PAGATA,21
2020,2020-10-22 18:07:14.082,43.17,4,PAGATA,76
2020,2020-10-22 18:41:08.571,1884.57,2,PAGATA,64
2020,2020-10-22 21:38:49.072,3925.69,88,PAGATA,28
2020,2020-10-22 22:18:35.565,3882.69,67,NON_PAGATA,25
2020,2020-10-23 02:40:48.205,4076.06,42,PAGATA,9
2020,2020-10-23 03:52:43.108,2475.37,22,PAGATA,37
2020,2020-10-23 05:15:58.63,3030.46,46,PAGATA,28
2020,2020-10-23 06:04:58.348,2328.62,1,NON_PAGATA,41
2020,2020-10-23 07:38:27.508,920.61,8,PAGATA,14
2020,2020-10-23 09:19:30.881,2287.53,28,PAGATA,26
2020,2020-10-23 14:38:30.039,550.02,45,NON_PAGATA,46
2020,2020-10-23 17:20:14.571,1972.67,84,PAGATA,70
2020,2020-10-23 22:26:26.33,3644.68,95,NON_PAGATA,76
2020,2020-10-24 02:58:50.635,4744.71,53,NON_PAGATA,55
2020,2020-10-24 09:51:22.879,4240.39,17,NON_PAGATA,2
2020,2020-10-24 11:26:04.42,85.51,60,PAGATA,33
2020,2020-10-24 13:11:35.082,253.45,27,NON_PAGATA,78
2020,2020-10-24 14:01:26.867,3309.69,49,NON_PAGATA,47
2020,2020-10-24 19:57:54.237,246.16,23,NON_PAGATA,45
2020,2020-10-24 20:56:13.312,3159.65,2,PAGATA,69
2020,2020-10-24 21:16:23.312,4244.11,27,NON_PAGATA,37
2020,2020-10-24 22:12:06.719,3932.23,85,NON_PAGATA,85
2020,2020-10-25 02:40:54.506,3196.15,61,NON_PAGATA,81
2020,2020-10-25 03:25:52.667,1254.60,37,NON_PAGATA,18
2020,2020-10-25 03:33:16.904,23.67,23,NON_PAGATA,88
2020,2020-10-25 04:50:41.736,2572.95,75,NON_PAGATA,92
2020,2020-10-25 07:23:13.239,1518.54,88,PAGATA,81
2020,2020-10-25 08:05:08.111,4120.62,31,NON_PAGATA,66
2020,2020-10-25 08:56:43.408,1931.57,98,PAGATA,37
2020,2020-10-25 09:44:11.215,437.12,6,PAGATA,95
2020,2020-10-25 10:38:02.427,55.90,58,PAGATA,92
2020,2020-10-25 11:40:48.032,4478.18,35,NON_PAGATA,66
2020,2020-10-25 12:22:21.98,851.73,5,NON_PAGATA,62
2020,2020-10-25 14:33:59.261,2984.42,34,PAGATA,87
2020,2020-10-25 17:17:19.646,4502.13,13,NON_PAGATA,66
2020,2020-10-26 00:58:21.557,3922.32,53,NON_PAGATA,71
2020,2020-10-26 03:39:30.546,2248.41,16,PAGATA,80
2020,2020-10-26 05:56:43.437,4762.08,10,PAGATA,94
2020,2020-10-26 07:43:56.551,3656.47,39,NON_PAGATA,1
2020,2020-10-26 10:45:54.406,2876.22,65,NON_PAGATA,40
2020,2020-10-26 11:27:28.96,4061.06,29,NON_PAGATA,95
2020,2020-10-26 12:26:17.094,4851.64,35,NON_PAGATA,80
2020,2020-10-26 14:09:37.022,3733.02,48,PAGATA,55
2020,2020-10-26 22:33:13.8,4462.75,6,PAGATA,46
2020,2020-10-26 22:48:53.485,2255.57,28,PAGATA,51
2020,2020-10-27 02:45:32.982,2022.12,13,NON_PAGATA,2
2020,2020-10-27 03:47:34.825,2411.20,85,NON_PAGATA,65
2020,2020-10-27 04:07:32.408,3423.50,64,PAGATA,95
2020,2020-10-27 05:17:30.376,2199.25,55,NON_PAGATA,40
2020,2020-10-27 06:21:03.911,113.77,5,NON_PAGATA,43
2020,2020-10-27 07:47:33.211,1320.13,72,PAGATA,78
2020,2020-10-27 08:37:37.845,3263.52,29,NON_PAGATA,75
2020,2020-10-27 11:53:15.504,1736.65,37,NON_PAGATA,52
2020,2020-10-27 17:09:15.657,1190.08,20,PAGATA,66
2020,2020-10-27 19:59:32.456,1926.80,17,NON_PAGATA,95
2020,2020-10-27 22:11:28.868,2605.74,71,NON_PAGATA,36
2020,2020-10-27 22:54:55.964,1088.78,91,NON_PAGATA,37
2020,2020-10-27 23:53:20.674,4641.50,29,NON_PAGATA,40
2020,2020-10-28 01:40:01.267,2303.45,55,NON_PAGATA,26
2020,2020-10-28 05:49:37.675,2965.49,81,NON_PAGATA,60
2020,2020-10-28 07:40:33.576,2868.75,1,NON_PAGATA,26
2020,2020-10-28 11:58:12.839,1993.67,7,NON_PAGATA,85
2020,2020-10-28 12:53:30.212,4214.14,35,NON_PAGATA,52
2020,2020-10-28 15:38:12.383,1790.35,36,PAGATA,62
2020,2020-10-28 19:56:00.65,2603.55,4,PAGATA,49
2020,2020-10-29 00:04:39.751,4607.64,93,NON_PAGATA,46
2020,2020-10-29 01:11:41.845,2444.57,76,PAGATA,43
2020,2020-10-29 03:58:03.525,1510.82,47,NON_PAGATA,18
2020,2020-10-29 06:14:31.205,1944.30,24,PAGATA,14
2020,2020-10-29 09:59:24.425,4658.88,50,PAGATA,60
2020,2020-10-29 11:18:56.294,3900.39,81,NON_PAGATA,17
2020,2020-10-29 12:05:25.831,2794.08,22,PAGATA,92
2020,2020-10-29 12:47:42.178,3505.11,52,PAGATA,42
2020,2020-10-29 17:01:00.765,3986.71,57,NON_PAGATA,85
2020,2020-10-29 20:44:16.763,2938.88,71,NON_PAGATA,100
2020,2020-10-29 22:56:09.605,3596.31,44,PAGATA,75
2020,2020-10-30 02:33:13.878,474.25,42,PAGATA,82
2020,2020-10-30 06:14:53.699,4243.32,48,PAGATA,24
2020,2020-10-30 07:46:57.686,1205.57,77,NON_PAGATA,87
2020,2020-10-30 08:09:19.522,945.45,21,NON_PAGATA,94
2020,2020-10-30 09:37:02.998,3042.20,70,PAGATA,70
2020,2020-10-30 10:13:07.663,4267.15,23,NON_PAGATA,6
2020,2020-10-30 13:45:21.373,3579.03,20,PAGATA,35
2020,2020-10-30 14:29:59.286,1238.82,65,NON_PAGATA,53
2020,2020-10-30 19:37:41.052,729.96,17,NON_PAGATA,14
2020,2020-10-30 21:28:39.271,4856.31,52,PAGATA,32
2020,2020-10-30 22:39:45.912,1928.27,77,NON_PAGATA,77
2020,2020-10-31 03:53:00.289,1724.22,36,PAGATA,95
2020,2020-10-31 04:40:21.936,2916.65,23,NON_PAGATA,98
2020,2020-10-31 05:19:42.732,4770.03,65,NON_PAGATA,71
2020,2020-10-31 08:30:56.127,1986.24,70,PAGATA,5
2020,2020-10-31 10:38:57.448,1694.40,1,NON_PAGATA,22
2020,2020-10-31 12:25:13.932,2426.13,1,NON_PAGATA,92
2020,2020-10-31 18:18:44.657,1061.86,41,NON_PAGATA,49
2020,2020-10-31 19:34:29.254,3702.45,35,NON_PAGATA,41
2020,2020-10-31 21:02:16.511,3940.97,24,PAGATA,9
2020,2020-10-31 22:01:17.218,3770.96,43,NON_PAGATA,56
2020,2020-10-31 22:53:21.802,3490.44,87,NON_PAGATA,83
2020,2020-10-31 23:38:24.748,345.21,25,NON_PAGATA,91
2020,2020-10-31 23:39:56.844,2779.61,103,NON_PAGATA,94
2020,2020-11-01 02:58:10.115,1929.75,35,NON_PAGATA,38
2020,2020-11-01 03:50:10.609,128.74,24,PAGATA,62
2020,2020-11-01 18:29:55.172,1944.46,34,PAGATA,61
2020,2020-11-01 22:00:32.132,1244.74,5,NON_PAGATA,71
2020,2020-11-01 23:37:27.661,805.56,61,NON_PAGATA,28
2020,2020-11-02 00:18:50.556,729.30,100,PAGATA,75
2020,2020-11-02 05:18:37.739,1771.41,28,PAGATA,66
2020,2020-11-02 05:26:11.414,3510.94,36,PAGATA,42
2020,2020-11-02 06:18:15.373,2163.57,59,NON_PAGATA,5
2020,2020-11-02 09:26:20.367,1297.94,28,PAGATA,15
2020,2020-11-02 10:47:11.238,2778.21,67,NON_PAGATA,1
2020,2020-11-02 10:52:16.118,822.89,6,PAGATA,53
2020,2020-11-02 11:47:18.241,699.38,1,NON_PAGATA,56
2020,2020-11-02 12:01:09.795,2259.19,45,NON_PAGATA,92
2020,2020-11-02 15:08:00.792,184.15,83,NON_PAGATA,100
2020,2020-11-02 20:25:39.822,4210.91,102,PAGATA,83
2020,2020-11-02 21:29:29.988,4334.14,39,NON_PAGATA,46
2020,2020-11-02 22:54:27.419,3212.95,2,PAGATA,24
2020,2020-11-02 23:08:10.192,4311.48,60,PAGATA,18
2020,2020-11-02 23:21:15.148,318.72,49,NON_PAGATA,3
2020,2020-11-03 03:13:46.798,1177.42,21,NON_PAGATA,13
2020,2020-11-03 03:58:23.147,3201.80,39,NON_PAGATA,35
2020,2020-11-03 07:07:51.58,1993.86,29,NON_PAGATA,76
2020,2020-11-03 09:21:07.57,157.59,7,NON_PAGATA,61
2020,2020-11-03 09:59:22.504,4181.94,4,PAGATA,36
2020,2020-11-03 10:11:07.231,2587.06,72,PAGATA,62
2020,2020-11-03 13:42:35.38,411.31,23,NON_PAGATA,41
2020,2020-11-04 00:33:15.604,3876.22,53,NON_PAGATA,38
2020,2020-11-04 01:05:27.688,2765.71,8,PAGATA,81
2020,2020-11-04 03:03:53.883,965.03,30,PAGATA,69
2020,2020-11-04 03:21:46.795,38.25,52,PAGATA,16
2020,2020-11-04 05:23:14.629,4014.86,38,PAGATA,42
2020,2020-11-04 07:20:06.244,3361.89,23,NON_PAGATA,46
2020,2020-11-04 10:31:32.878,1968.43,20,PAGATA,54
2020,2020-11-04 15:11:53.453,3736.68,20,PAGATA,8
2020,2020-11-04 16:15:32.632,4597.50,55,NON_PAGATA,54
2020,2020-11-04 17:06:17.704,4507.54,53,NON_PAGATA,90
2020,2020-11-04 19:53:22.516,64.93,11,NON_PAGATA,22
2020,2020-11-04 20:56:59.895,2030.46,59,NON_PAGATA,47
2020,2020-11-05 01:38:12.215,2046.60,33,NON_PAGATA,33
2020,2020-11-05 02:08:32.619,3470.53,61,NON_PAGATA,14
2020,2020-11-05 03:46:40.305,2885.66,107,NON_PAGATA,76
2020,2020-11-05 07:20:33.341,773.92,24,PAGATA,78
2020,2020-11-05 07:23:02.969,1702.05,29,NON_PAGATA,80
2020,2020-11-05 08:10:25.106,51.75,27,NON_PAGATA,16
2020,2020-11-05 08:35:30.177,4221.46,69,NON_PAGATA,70
2020,2020-11-05 13:55:33.309,3974.87,56,PAGATA,79
2020,2020-11-05 19:18:39.341,430.25,69,NON_PAGATA,78
2020,2020-11-05 21:50:46.379,4421.61,46,PAGATA,62
2020,2020-11-05 22:21:33.287,999.19,2,PAGATA,62
2020,2020-11-05 23:20:47.101,1659.13,84,PAGATA,37
2020,2020-11-05 23:47:04.038,2553.66,11,NON_PAGATA,27
2020,2020-11-06 00:26:26.539,4325.10,5,NON_PAGATA,48
2020,2020-11-06 05:25:50.936,3921.45,7,NON_PAGATA,65
2020,2020-11-06 05:37:26.282,3490.33,51,NON_PAGATA,42
2020,2020-11-06 05:51:13.926,4942.19,71,NON_PAGATA,46
2020,2020-11-06 07:56:20.742,2091.60,44,PAGATA,10
2020,2020-11-06 10:30:55.896,1507.14,34,PAGATA,86
2020,2020-11-06 13:29:16.969,4563.81,3,NON_PAGATA,26
2020,2020-11-06 14:32:25.611,1291.94,36,PAGATA,2
2020,2020-11-06 14:35:37.591,1999.76,8,PAGATA,88
2020,2020-11-06 15:02:15.23,1685.57,29,NON_PAGATA,66
2020,2020-11-06 20:48:57.34,3641.77,6,PAGATA,26
2020,2020-11-06 22:05:48.224,1647.53,103,NON_PAGATA,46
2020,2020-11-06 22:20:46.204,3113.47,9,NON_PAGATA,34
2020,2020-11-07 02:22:55.891,4569.08,20,PAGATA,86
2020,2020-11-07 05:21:32.116,2678.74,15,NON_PAGATA,42
2020,2020-11-07 05:29:28.932,1208.45,27,NON_PAGATA,38
2020,2020-11-07 10:13:28.127,4241.15,32,PAGATA,70
2020,2020-11-07 13:42:19.688,305.36,42,PAGATA,91
2020,2020-11-07 18:36:50.492,1360.38,13,NON_PAGATA,42
2020,2020-11-07 18:49:44.224,4827.83,50,PAGATA,61
2020,2020-11-07 21:08:14.233,4554.98,30,PAGATA,25
2020,2020-11-07 21:22:02.694,1497.43,86,PAGATA,1
2020,2020-11-08 01:35:00.135,787.19,25,NON_PAGATA,20
2020,2020-11-08 02:29:41.072,3158.59,94,PAGATA,76
2020,2020-11-08 03:07:09.643,881.88,43,NON_PAGATA,77
2020,2020-11-08 04:43:41.112,1075.94,77,NON_PAGATA,56
2020,2020-11-08 04:58:13.935,4714.78,94,PAGATA,28
2020,2020-11-08 05:02:42.227,4239.85,6,PAGATA,37
2020,2020-11-08 09:00:48.382,2438.24,10,PAGATA,22
2020,2020-11-08 09:23:42.655,2505.01,24,PAGATA,74
2020,2020-11-08 17:08:39.503,655.20,46,PAGATA,95
2020,2020-11-08 19:59:22.289,2715.33,47,NON_PAGATA,16
2020,2020-11-08 20:06:08.101,3324.51,28,PAGATA,85
2020,2020-11-08 22:21:03.616,3350.07,20,PAGATA,18
2020,2020-11-08 23:02:53.977,769.14,46,PAGATA,47
2020,2020-11-08 23:25:11.469,4535.50,4,PAGATA,84
2020,2020-11-09 04:43:05.308,1669.73,4,PAGATA,61
2020,2020-11-09 05:31:28.837,4418.76,94,PAGATA,2
2020,2020-11-09 05:49:15.541,1999.42,17,NON_PAGATA,77
2020,2020-11-09 09:11:07.509,3096.96,42,PAGATA,50
2020,2020-11-09 13:30:22.862,2119.95,4,PAGATA,54
2020,2020-11-09 14:39:30.705,1182.03,12,PAGATA,42
2020,2020-11-09 20:57:08.218,4751.41,44,PAGATA,5
2020,2020-11-09 23:49:14.539,757.02,84,PAGATA,1
2020,2020-11-10 00:47:24.002,541.36,53,NON_PAGATA,6
2020,2020-11-10 04:45:07.78,3055.50,37,NON_PAGATA,68
2020,2020-11-10 04:50:10.952,754.22,59,NON_PAGATA,95
2020,2020-11-10 07:07:17.439,3020.27,31,NON_PAGATA,53
2020,2020-11-10 08:35:43.266,2156.51,81,NON_PAGATA,46
2020,2020-11-10 08:49:41.225,454.95,74,PAGATA,2
2020,2020-11-10 09:00:39.804,2814.96,58,PAGATA,46
2020,2020-11-10 09:02:34.632,1582.81,86,PAGATA,46
2020,2020-11-10 09:04:28.79,2261.47,44,PAGATA,3
2020,2020-11-10 09:33:58.377,1611.03,41,NON_PAGATA,43
2020,2020-11-10 12:14:16.132,3246.09,14,PAGATA,68
2020,2020-11-10 14:52:27.167,3406.28,78,PAGATA,61
2020,2020-11-11 03:37:13.14,648.15,17,NON_PAGATA,27
2020,2020-11-11 05:21:25.626,2632.04,58,PAGATA,56
2020,2020-11-11 06:46:30.849,131.61,36,PAGATA,3
2020,2020-11-11 06:53:33.836,4885.61,72,PAGATA,54
2020,2020-11-11 10:22:29.199,197.60,87,NON_PAGATA,24
2020,2020-11-11 13:01:08.598,3432.06,35,NON_PAGATA,32
2020,2020-11-11 13:05:37.871,1399.80,64,PAGATA,28
2020,2020-11-11 14:49:22.263,4915.04,36,PAGATA,71
2020,2020-11-11 17:02:23.994,2137.56,33,NON_PAGATA,66
2020,2020-11-11 19:34:56.996,3869.43,4,PAGATA,80
2020,2020-11-11 23:23:18.227,430.26,13,NON_PAGATA,13
2020,2020-11-12 03:25:54.569,3261.68,71,NON_PAGATA,2
2020,2020-11-12 04:45:19.2,2173.62,34,PAGATA,85
2020,2020-11-12 05:57:21.873,2615.19,14,PAGATA,13
2020,2020-11-12 09:34:07.109,772.74,5,NON_PAGATA,70
2020,2020-11-12 09:42:11.552,771.06,96,PAGATA,2
2020,2020-11-12 10:48:07.893,1440.72,30,PAGATA,83
2020,2020-11-12 12:34:59.773,2506.15,88,PAGATA,17
2020,2020-11-12 12:43:51.683,2033.65,24,PAGATA,70
2020,2020-11-12 16:26:19.047,4709.96,1,NON_PAGATA,24
2020,2020-11-12 18:24:01.277,400.46,3,NON_PAGATA,5
2020,2020-11-12 19:57:35.174,3663.68,9,NON_PAGATA,59
2020,2020-11-12 20:20:19.231,676.65,14,PAGATA,77
2020,2020-11-12 21:19:34.388,984.03,66,PAGATA,25
2020,2020-11-13 01:19:58.655,3705.80,94,PAGATA,85
2020,2020-11-13 01:35:33.12,251.78,18,PAGATA,64
2020,2020-11-13 04:08:51.939,782.24,58,PAGATA,14
2020,2020-11-13 06:43:05.708,911.44,12,PAGATA,4
2020,2020-11-13 08:17:57.819,363.81,25,NON_PAGATA,55
2020,2020-11-13 15:56:21.454,18.39,11,NON_PAGATA,4
2020,2020-11-13 16:46:03.468,918.88,46,PAGATA,24
2020,2020-11-13 18:18:27.705,2530.62,86,PAGATA,83
2020,2020-11-13 20:33:45.034,3186.44,42,PAGATA,2
2020,2020-11-13 21:34:34.213,3602.13,42,PAGATA,61
2020,2020-11-13 21:55:58.193,4777.14,15,NON_PAGATA,24
2020,2020-11-13 22:23:02.449,4690.73,14,PAGATA,41
2020,2020-11-14 07:00:03.233,3553.88,62,PAGATA,71
2020,2020-11-14 09:13:27.272,166.81,107,NON_PAGATA,43
2020,2020-11-14 11:07:56.467,128.50,13,NON_PAGATA,22
2020,2020-11-14 11:18:56.218,3654.98,51,NON_PAGATA,14
2020,2020-11-14 14:09:31.329,2479.10,8,PAGATA,55
2020,2020-11-14 15:53:34.395,2943.37,26,PAGATA,17
2020,2020-11-14 16:52:26.187,244.41,55,NON_PAGATA,18
2020,2020-11-14 16:57:31.319,2952.85,64,PAGATA,40
2020,2020-11-15 01:32:38.956,2899.46,47,NON_PAGATA,41
2020,2020-11-15 03:07:56.341,1869.59,55,NON_PAGATA,15
2020,2020-11-15 04:22:20.994,3483.18,46,PAGATA,43
2020,2020-11-15 09:09:22.972,4492.79,24,PAGATA,43
2020,2020-11-15 09:10:38.82,4759.96,20,PAGATA,4
2020,2020-11-15 10:46:01.517,4557.81,26,PAGATA,92
2020,2020-11-15 10:54:17.624,405.38,44,PAGATA,16
2020,2020-11-15 12:04:11.932,1680.48,41,NON_PAGATA,55
2020,2020-11-15 12:07:10.372,3585.00,5,NON_PAGATA,69
2020,2020-11-15 13:38:38.167,792.02,8,PAGATA,24
2020,2020-11-15 20:01:56.96,857.27,67,NON_PAGATA,95
2020,2020-11-15 22:26:26.945,4560.61,16,PAGATA,31
2020,2020-11-15 22:38:25.525,4376.42,41,NON_PAGATA,17
2020,2020-11-15 23:09:22.222,3723.27,57,NON_PAGATA,75
2020,2020-11-16 00:47:37.65,3431.18,20,PAGATA,74
2020,2020-11-16 01:10:35.78,1306.33,89,NON_PAGATA,85
2020,2020-11-16 02:37:09.915,309.36,31,NON_PAGATA,14
2020,2020-11-16 05:28:50.439,1437.56,90,PAGATA,70
2020,2020-11-16 06:48:57.482,941.14,41,NON_PAGATA,32
2020,2020-11-16 11:11:45.881,2792.86,20,PAGATA,94
2020,2020-11-16 12:25:33.247,2767.34,86,PAGATA,43
2020,2020-11-16 14:23:19.686,1819.88,6,PAGATA,87
2020,2020-11-16 15:11:16.002,4363.19,66,PAGATA,94
2020,2020-11-16 16:36:09.087,2153.84,39,NON_PAGATA,67
2020,2020-11-16 20:10:22.777,820.14,38,PAGATA,89
2020,2020-11-16 21:13:31.683,1654.08,26,PAGATA,86
2020,2020-11-16 22:52:51.397,758.77,38,PAGATA,3
2020,2020-11-17 00:53:13.055,2533.65,39,NON_PAGATA,87
2020,2020-11-17 03:50:26.456,2662.90,34,PAGATA,89
2020,2020-11-17 06:23:45.165,3147.20,8,PAGATA,65
2020,2020-11-17 09:01:59.222,76.08,10,PAGATA,50
2020,2020-11-17 10:56:59.486,3104.30,46,PAGATA,83
2020,2020-11-17 11:30:35.788,517.26,10,PAGATA,5
2020,2020-11-17 12:39:05.951,3220.82,54,PAGATA,70
2020,2020-11-17 16:56:42.72,1042.17,68,PAGATA,2
2020,2020-11-17 17:00:30.184,2472.03,66,PAGATA,95
2020,2020-11-17 18:07:36.709,1022.06,102,PAGATA,2
